sentence,label
선생님한테 멍청하면 성실하기라도 해야지 라고 혼났는데 아무한테도 말할 수 없었어. 서러워.,1
같은 반 남자애가 내가 남자같이 생겼다고 했어. 우울해.,1
새 학기 자기소개 시간에 자기소개를 했는데 다들 날 보고 웃었어.,1
나는 진짜 바보 맞나 봐. 좋아하는 친구랑 청소 당번이 됐는데 말 한마디도 못했어.,1
오늘 친구네 놀러 갔는데 걔네 부모님이 친구한테 나 같은 애랑 놀지 말라고 그러더라.,1
화장실에서 친구가 내 뒷담을 하고 있었어. 친하다고 생각했는데.,1
친구가 중학교 때 학교 폭력 가해자였대. 착한 애라고 생각했는데.,1
내가 담배 피운다는 소문이 났었는데 그 소문을 퍼뜨린 게 내 제일 친한 친구였대.,1
우리 가족은 더 이상 미래가 없는 것 같아.,1
엄마랑 아빠는 또 싸우고 언니랑 나는 눈치만 보고 있어.,1
아빠랑 엄마가 또 싸웠어. 왜 내가 이렇게 눈치만 보면서 살아야 하는지 모르겠어.,1
학교에서 사고를 쳐서 집에 들어가기가 무서워.,1
갑자기 부모님이 이혼하신대 이런 날이 오다니 너무 충격적이야.,1
아빠는 알코올 중독에 엄마는 집을 나갔어. 너무 착잡하다.,1
우리가족은 하루도 안 싸우는 날이 없어. 이젠 너무 힘들다.,1
이제 더 이상 못 참겠어. 아빠 엄마랑 있음 숨이 막혀.,1
엄마가 오늘 나한테 하지 말아야 하는 말을 했어. 너무 속상해.,1
언젠가는 전쟁이 나서 모두 죽을 텐데 지금 공부를 하는 게 무슨 의미일까?,1
두 번이나 수능을 봤는데도 점수가 오르지 않았어. 또 수능 시험을 봐도 대학에 못 가면 어떡하지?,1
내가 짝사랑하는 친구가 있는데 그 친구는 나를 좋아하지 않아. 그래서 요즘 너무 우울해.,1
내가 친구의 얼굴을 그렸는데 이 그림을 친구가 싫어할까 봐 못 보여주겠어.,1
내가 좋아하는 친구한테 고백하고 싶은데 고백하면 그 친구는 충격 받아 쓰러질 거야.,1
다른 사람이 나를 흉볼 때마다 내가 너무 쓸모 없는 사람인 것 같아 걱정 돼.,1
내가 오늘 친한 친구랑 처음으로 싸웠어. 그 친구랑 다시는 친하게 지내지 못할까 봐 너무 불안해.,1
내가 죽고 나면 나를 아무도 기억하지 못할까 봐 걱정이 돼.,1
사람들은 자신의 이익을 위해 친구를 사귀는 것 같아. 우정이란 것은 존재하지 않을 거야.,1
새 학기가 되니까 작년 친구들이랑 멀어져서 너무 슬퍼. 이 세상에 영원한 친구란 없을 거야.,1
고등학교에 올라온 뒤 중학교 친구들과 연락이 끊겨서 슬퍼.,1
친구들은 다 꿈을 향해 나아가는데 나만 제자리인 거 같아서 너무 불안해.,1
내 인생에 즐거운 일은 없을 것 같다는 생각이 들어서 슬퍼.,1
아무도 날 좋아해주지 않는 데 왜 살아야 하는지 모르겠어. 슬퍼.,1
학교 가기가 너무 싫어. 학교 생각만 해도 숨이 막혀.,1
죽으면 지금 힘든 것들을 모두 잊을 수 있을 것 같아.,1
부모님이 원하는 대학을 가게 되었지만 부모님만 기쁠 거라는 생각이 들어.,1
난 성적이 잘 나와도 기쁘지 않아. 엄마한테만 좋은 일인 것 같아.,1
공부가 뭐기에 툭하면 밤새면서 공부를 해야 할까? 문득 이런 생각이 들어서 힘이 빠졌어.,1
우리 집은 가난해서 내가 열심히 해서 대학을 가도 빚만 생길 거 같아. 우울해.,1
내가 이렇게 공부를 열심히 해도 예쁜 친구들이 다 성공하는 거 같아서 속상해.,1
어렸을 때부터 앓고 있던 병이 있었는데 부모님께서 고생을 많이 하셔서 마음도 아파.,1
오늘 같이 엄마에게 호되게 혼난 날에는 돌아가신 할머니가 그리워.,1
엄마가 나한테 하는 말이 얼마나 큰 상처가 되는지 마음이 너무 아프다.,1
어젯밤에 엄마랑 아빠랑 밤에 싸워서 무서웠어. 나는 방에서 나가지도 못 하고 울고만 있었어.,1
갑자기 눈물이 나서 멈출 수가 없어. 이유도 없어서 나도 당황스러워.,1
비가 오는 날에는 옛날에 돌아가신 엄마가 생각나고 보고 싶어.,1
엄마가 내가 엄마 뱃속에 있었을 때의 이야기를 해주셨어. 그 이야기를 듣고 너무 감동적이라 눈물까지 났어.,1
매일 바쁘게 일하는 엄마와 아빠를 생각하면 눈물만 나.,1
나도 나중에 엄마와 아빠처럼 행복하고 화목하게 살고 싶어.,1
가족끼리 웃고 떠들다 보면 가끔 그 순간이 너무 행복해서 눈물이 날 것 같아.,1
세상을 떠난 친척 언니가 나도 이렇게 보고 싶은데 이모는 얼마나 힘들까 상상이 안 돼.,1
친구들이랑 놀다가 연락도 못 하고 늦게 들어갔는데 가족들이 모두 나를 기다리고 있어서 미안했어.,1
오늘은 아빠가 퇴근하고 늦게 집에 와서 힘들어 하는 모습을 봐서 걱정이 되었어.,1
정말 학교 가기 싫다. 학교에 가면 외로워서 눈물이 나.,1
아무리 그만 하라고 소리를 쳐도 애들이 계속 괴롭혀. 눈물만 나는데 어쩌면 좋지?,1
나는 왕따인데 친구들하고 조별과제 할 생각을 하니 너무 막막해서 눈물이 나.,1
부모님께 따돌림 당한다는 얘길 어떻게 해야 할지 모르겠어. 정말 걱정시키고 싶지 않은데.,1
친구들이 나를 보는 시선을 견디는 게 힘들어서 눈물이 나.,1
따돌림 당하고 있는데 상담할 친구조차 없는 내 처지가 너무 불쌍해,1
현장학습을 안가고 싶은데 방법이 없을까?,1
나를 무시하는 반 친구들 때문에 눈물이 나.,1
자신감이 없어서 발표할 때 작은 목소리로 했더니 친구가 안 들린다고 짜증내서 낙담이 돼.,1
난 뭘 하든 못 이뤄낼 것 같아서 낙담하게 돼.,1
난 자신감이 부족해서 하고 싶은 말을 못해. 이런 나 때문에 낙담이 돼.,1
내가 반에서 꼴등 했다고 대놓고 면박을 받아서 너무 낙담했어.,1
엄마는 항상 일등만 하는 언니만 자랑하고 다니니 난 낙담이 돼.,1
좋아하는 친구에게 같은 동아리에 들어가자고 했다가 무시당했어. 좌절감이 들어.,1
친구들과 주말에 만나서 놀기로 했는데 맘에 드는 옷이 없어서 낙담이 돼.,1
같은 반이 되고 싶었던 친구와 올해도 다른 반으로 되니 완전 낙담이야.,1
졸업사진 찍는 날 친구들끼리 밥 못 먹고 나만 혼자 먹었더니 낙담이 돼.,1
자신 없는 수학 문제를 칠판 앞에 나가서 풀다가 틀려서 혼났어. 완전 낙담이야.,1
오늘 배운 영어 내용을 하나도 이해 못 해서 낙담이 돼.,1
학원 다니는 나보다 학원 안 다니는 내 친구가 성적이 더 좋다니 너무 낙담이 돼.,1
성적이 크게 한번 떨어지니까 뭐든 자신이 없어,1
선생님께 지원하려고 한 학교를 말씀드렸더니 합격하기 어려울 거라고 하시네.,1
성적표를 보니 후회가 막심해,1
어릴 때부터 꼭 가고 싶었던 예술 고등학교에 떨어졌어. 아무 의욕이 생기지 않아.,1
장래 희망이 있는데 지금 내 성적으로는 꿈을 이루기에 절대 불가능할 것 같아.,1
친구들은 다 성적이 올랐는데 나만 엄청 떨어졌어.,1
아무리 밤 새 공부해도 성적 상위권이 되기는 어렵네.,1
친구랑 같이 시험공부 했었는데 이번 시험에 친구만 성적이 엄청 올랐어.,1
내가 공부를 잘 못하는 건 내 머리가 나빠서 그런 것 같다는 생각이 들어.,1
돈 없다고 다른 애들을 무시하는 애들을 보면 막 화가 나.,1
도대체 왜 집단 따돌림을 하는 걸까?,1
애들은 왜 서로 사이를 못 갈라놓아서 안달일까?,1
부모님이 내가 친구들로부터 괴롭힘을 받는다는 사실을 아셨어.,1
더 이상 따돌림을 견딜 수가 없어. 힘들어.,1
반 애들이 요즘 계속 싸우는데 어떻게 해결해야 할지 모르겠어서 속상해.,1
친구가 방금 날 어깨로 밀고 지나가서 무시당한 것 같아 기분이 나빠.,1
싸움을 말리다가 오히려 상황을 안 좋게 만든 것 같아 마음이 무거워.,1
나 더 이상 불안해서 학교를 다니고 싶지 않아.,1
친구가 자꾸 내 말을 들어주지 않아서 너무 속상해.,1
나는 정말 많이 노력하는데 내 주변엔 아무도 없어서 힘들어.,1
나쁜 소문을 퍼트리면서 나를 따돌리는 애가 있는데 화가 나 견딜 수가 없어.,1
방을 더럽게 쓰는 동생을 볼 때마다 진절머리가 나면서 환멸이 느껴져.,1
아무리 언니와 오빠에게 문자를 보내도 읽고 답을 하지 않아서 환멸 나.,1
너무 성적 이야기만 하는 엄마에게 점점 환멸을 느꼈어.,1
아빠가 술과 담배를 줄이면 좋겠다고 말했는데 내 말을 안 듣는 것 같아서 환멸 나.,1
나는 언니가 너무 싫어. 부모님 몰래 나를 괴롭혀서 이젠 환멸 나.,1
동생이 요즘 나를 무시해. 정말 얄밉고 환멸이 나.,1
내가 재미있게 텔레비전을 보고 있었는데 오빠가 채널을 돌렸어. 진짜 짜증나.,1
언니 오빠가 필요할 때만 연락을 해서 너무 짜증나.,1
엄마는 내가 무슨 일이 있어도 참으라고만 해서 환멸이 나.,1
동아리 반 친구들이 나를 무시하는 것 같아.,3
학교 선생님들이 이번 모의고사 성적을 보고 내가 대학에 못 갈 거라고 생각하는 거 같아.,3
오늘 교무실에서 선생님이 내가 친구들이랑 사이가 안 좋냐고 물어보셨어.,3
학교에서 제일 싸움을 잘하는 잘나가는 친구 중 한 명과 짝꿍이 되었어.,3
친구에게 위험한 장난을 쳤는데 기분이 많이 안 좋아 보였어.,3
지방으로 현장 체험 학습을 가는 날인데 늦잠을 자버렸어.,3
전학 간 학교 반에서 친한 친구가 한 명뿐인데 오늘 그 친구가 학교에 안 왔어.,3
독서실에서 공부를 오랜 시간 하는데 정작 시험점수가 안 나와.,3
친했던 친구가 나를 오해해서 미워하고 있어. 어떻게 해야 할지 모르겠어.,3
새로 전학 온 학교에서 또 외톨이가 될까봐 불안해.,3
혹시나 무서운 애한테 잘못 걸려서 맞을까봐 걱정돼.,3
친구들 사이에서 나에 대한 안 좋은 소문이 나서 모두들 날 떠날까봐 늘 조심하고 있어.,3
힘 센 친구가 나를 제압하여 모두에게 비웃음거리가 될까 봐 무서워.,3
내가 어떤 집에서 사는지 알려지면 친구들에게 왕따를 당할까봐 걱정돼.,3
내가 말 하나라도 잘못하는 날에는 친구들이 나를 떠날까봐 불안해.,3
비속어를 사용하지 않으면 친구들이 나를 얕보고 따돌릴까봐 억지로 비속어를 사용하게 돼.,3
내가 이번에 커닝을 했어. 들킬까 봐 두렵고 불안해.,3
내가 커닝을 했는데 그걸 내 친구가 본 것 같아. 선생님께 알려질까 봐 불안해.,3
이번 시험을 망쳤어. 부모님께 어떻게 얘기해야 할지 모르겠어서 불안해.,3
앞으로 나는 뭘 할 수 있을까? 내 미래가 너무 불안해서 괴로워.,3
대학 입시 실기 시험이 곧이야. 너무 떨려.,3
친구가 놀러 가자고 해서 방과 후 수업을 빠졌어 혼날 것 같아.,3
음악 시간에 노래를 해야 하는데 내가 노래를 못해서 두려워.,3
나에 대한 가족들의 기대가 큰데 시험을 망쳤어 혼날 것 같아.,3
선생님이 갑자기 내일 부모님이 오실 수 있냐고 물어봤어 뭔가 불안해.,3
친구랑 선생님 욕을 하고 있었는데 눈이 마주쳤어. 불안해.,3
선생님이 나보고 교무실로 따라 오라 했어. 혼날 것 같아.,3
지난 주말에 술집에서 선생님을 만났어. 혼날 것 같아.,3
내가 그 친구를 좋아한다는 걸 내 친구들이 알게 되면 모두가 떠날 것 같아.,3
집안이 엄한데 나는 사실 공부를 하고 싶지 않아서 걱정이야.,3
내가 게이라는 걸 알게 되면 주위 사람들이 징그럽게 생각할 것 같아 두려워.,3
나는 그냥 장난으로 친구를 때렸는데 친구가 나를 신고했어 처벌받을까 두려워.,3
친구랑 뒷골목에서 몰래 담배를 피웠는데 선생님에게 걸렸어 혼날 것 같아.,3
지난번에 나를 무지막지하게 발로 찼던 녀석이랑 짝이 되었는데 불안해.,3
우리 아빠가 장애인이라는 사실을 친구들이 알까봐 두려워.,3
학교가는 길에 나를 괴롭히는 애를 만날까 봐 두려워서 멀리 돌아서 갔어.,3
친한 친구가 나의 단점을 발견하고 나를 떠날까봐 걱정이 되고 두려워.,3
키가 작아서 친구들이 나를 무시할까봐 항상 키높이 신발을 신는데 이게 알려질까 봐 두려워.,3
친구를 괴롭힌 애가 나도 함께 괴롭힐까 봐 함께 있기 두려워.,3
약한 친구를 돕다가 오히려 우리가 당할까봐 나를 포함한 애들이 다들 모른 척하고 지나쳤어.,3
나 혼자 있으면 나를 괴롭히는 아이가 나타날까봐 두려워서 친구와 같이 다녀.,3
성적이 안 좋게 나와서 시험지를 숨겨놨는데 아침에 등교 준비하다가 엄마한테 들켰어.,3
나쁜 친구들이 계속 나한테 심부름 시켜.,3
친구들에게 미운 모습을 보이면 언제라도 나를 배신할 수 있을 거 같아 불안해.,3
따돌림 당하는 친구를 돕다가 나도 따돌림 당할까 겁이 나.,3
학교에 나를 괴롭히는 친구가 있는데 그 친구가 또 나를 불러낼까봐 무서워서 머리카락이 빠질 정도야.,3
친구들 사이에서 홀로 남지 않기 위해 애쓰는 것이 힘들어.,3
요즘 학교에서 일어나는 다툼이 다른 학교까지 번질까봐 무서워.,3
또 학교를 가면 친구가 나를 괴롭힐 거야.,3
친구들 때문에 옷을 자주 바꿔 입는 게 귀찮아.,3
나를 괴롭히는 친구와 같은 반이 되었어. 너무 스트레스 받아.,3
친구들이 언젠가 나를 떠날지도 모른다는 생각에 걱정이 돼.,3
괴롭힘을 당하는 친구를 도와줬다가 내가 위협을 당할까봐 스트레스 받아.,3
친구들과 더 잘 어울리기 위해서는 공부를 열심히 하면 안 된다는 생각에 너무 스트레스 받아.,3
오늘 친구랑 친구 집에서 자려고 하는데 누나가 계속 의심을 해.,3
하루 종일 학교에 있다 왔는데 엄마는 나보고 공부는 왜 안하냐고 뭐라고 하시네.,3
자고 있는데 술 마시고 들어온 아빠가 술 냄새 풀풀 풍기며 날 자꾸 깨워.,3
나는 누나의 감정 쓰레기통 인가봐. 기분 나쁜 일이 생기면 나한테 짜증을 내.,3
형은 형이고 나는 난 데 부모님은 왜 자꾸 형이랑 나를 비교할까?,3
